time_h,in_sunlight,solar_power_w,load_power_w,battery_soc_measured,battery_voltage_measured,battery_current_measured,battery_temp_measured,electronics_temp_measured,wheel_target_speed_rpm,wheel_speed_measured,wheel_current_measured,wheel_temp_measured,battery_soc_rate,battery_voltage_rate,battery_temp_rate,electronics_temp_rate,wheel_speed_rate,wheel_current_rate,wheel_temp_rate,wheel_tracking_error_rpm
0.2166666666666666,1,614.184193564921,358.134732861516,94.9025877431126,29.797409324428557,-8.619734518694537,22.25396148759555,24.40760439977641,3203.3683215379,3269.817338705216,0.1837564490440228,24.747300814632045,0.007647372827641637,0.0006499219569933601,0.0013010287508979702,0.002387385369529345,-1.5036393814694824,0.0002395057434205682,-0.0009746327089178664,66.44901716731601
0.2333333333333333,1,614.9226763059908,354.1582338163552,95.3585236131086,29.77571240853826,-8.742717539700099,22.256914455811074,24.36766844185953,3103.95584540888,3191.3141538426457,0.197947317952732,24.690717056864464,0.007598931166599954,-0.00036161526483825904,4.921613692540442e-05,-0.0006655992986146942,-1.308386414376173,0.00023651448181181978,-0.0009430626294596678,87.35830843376561
0.25,1,615.5884572681198,350.0,95.66787502427732,29.84028124996076,-8.89533812281008,22.468388502033516,24.448156738749724,3000.0,3097.3868018532617,0.2031790596610598,24.59641071193512,0.005155856852811998,0.0010761473570416531,0.0035245674370406968,0.0013414716148365832,-1.5654558664897347,8.719569513879708e-05,-0.0015717724154890552,97.38680185326166
0.2666666666666666,1,616.178292833385,345.84176618364484,96.14691071424244,29.82319716258953,-9.06789264573016,22.21801023890923,24.447827720544808,2896.0441545911203,2994.712187088824,0.1917427303537278,24.59196133907268,0.007983928166085263,-0.00028473478952051323,-0.004172971052071439,-5.483636748593312e-06,-1.711243579407293,-0.0001906054884555336,-7.415621437404004e-05,98.66803249770373
0.2833333333333333,1,616.6893093822022,341.865267138484,96.74652813885938,29.892496811811608,-9.141584462343326,22.670842320948587,24.44486559489791,2796.6316784621,2891.27979891805,0.1888389803800704,24.67636096564066,0.009993623743615624,0.001154994153701298,0.007547201367322624,-4.9368760781653975e-05,-1.7238731361795696,-4.83958328942898e-05,0.001406660442799712,94.64812045595
0.3,1,617.1190172933127,338.2442949541505,96.93622929664532,29.871491982822903,-9.350285127677465,22.38965618856394,24.528619706931924,2706.1073738537634,2801.952674523213,0.1962588765027171,24.55386363874842,0.0031616859630991217,-0.00035008048314508027,-0.004686435539744119,0.0013959018672335807,-1.4887854065806172,0.00012366493537744466,-0.0020416221148706745,95.84530066944944
0.3166666666666666,1,617.465323072968,335.1371034904521,97.18401220590717,29.88616871452172,-9.44378949218563,22.605213773676525,24.45318667287867,2628.427587261303,2719.7112070287603,0.189365625531166,24.52372727466959,0.004129715154364059,0.00024461219498027965,0.0035926264185430767,-0.0012572172342209123,-1.3706911249075422,-0.00011488751619251798,-0.0005022727346471949,91.28361976745737
0.3333333333333333,1,617.7265395542198,332.6794919243112,97.75010259661272,29.895968256026293,-9.463843861939372,22.371252130582448,24.541754816531597,2566.9872981077806,2636.3777679002774,0.1888139971023517,24.6311644873054,0.00943483984509257,0.00016332569174289566,-0.0038993607182346087,0.0014761357275488033,-1.3888906521413824,-9.193807146905263e-06,0.001790620210596868,69.39046979249679
0.35,1,617.9013941166289,330.9788696740969,98.33876641185276,29.933580883871315,-9.604557791189924,22.52310982838496,24.42984218792203,2524.4717418524237,2576.554044002732,0.1678812043655551,24.59606795479364,0.00981106358733399,0.0006268771307503584,0.0025309616300418724,-0.0018652104768261068,-0.997062064959088,-0.00034887987894661,-0.0005849422085293672,52.08230215030835
0.3666666666666666,1,617.9890348863438,330.1095620926345,99.11430431527616,29.956739190966967,-9.614939185650064,22.53218184019928,24.6231489420484,2502.739052315864,2543.807475075535,0.1605837644189512,24.65271535285228,0.012925631723723303,0.00038597178492754124,0.00015120019690530265,0.00322177923543947,-0.5457761487866188,-0.00012162399911006491,0.0009441233009773361,41.06842275967119
0.3833333333333333,1,617.9890348863438,330.1095620926345,99.31262942429608,30.015147805224032,-9.600387419056627,22.40607019867181,24.3728034140194,2502.739052315864,2530.9794471034456,0.1588512838345296,24.531877409196703,0.0033054184836653158,0.0009734769042844131,-0.002101860692124487,-0.0041724254671499615,-0.21380046620148885,-2.8874676407026715e-05,-0.002013965727592944,28.240394787581863
0.4,1,617.9013941166289,330.9788696740969,99.57720871470175,30.029997175924425,-9.601711749169716,22.46362161720317,24.590972945708724,2524.4717418524237,2521.6252490330585,0.1637550298187549,24.51535536076825,0.004409654840094627,0.00024748951167321567,0.0009591903088560135,0.0036361588614887215,-0.15590330117311926,8.172909973708833e-05,-0.0002753674738075418,-2.8464928193652668
0.4166666666666667,1,617.7265395542198,332.6794919243112,100.0,30.04222445583941,-9.498850707123236,22.641577578989637,24.33867788319923,2566.9872981077806,2545.049194367918,0.1731964030395364,24.41330238372237,0.007046521421637427,0.00020378799858307892,0.0029659326964411054,-0.004204917708491547,0.39039908891432634,0.00015735622034635844,-0.0017008829507646557,-21.938103739862527
0.4333333333333333,1,617.465323072968,335.1371034904521,99.82436952661423,29.989976296778977,-9.38346357647985,22.46803220674858,24.563922392164404,2628.4275872613025,2584.439339652768,0.1888945563632622,24.573606800678952,-0.002927174556429435,-0.000870802651007215,-0.002892422870684304,0.003754075149419537,0.6565024214141658,0.00026163588872876313,0.0026717402826096875,-43.98824760853449
0.45,1,617.1190172933127,338.2442949541505,100.0,30.040121943223284,-9.30045924834957,22.553849813894622,24.555810916769087,2706.107373853763,2647.696264292955,0.2034511857598419,24.38943017348236,0.002927174556429435,0.0008357607740717772,0.001430293452434069,-0.0001351912565886219,1.0542820773364534,0.000242610489942995,-0.003069610453276539,-58.411109560807745
0.4666666666666667,1,616.6893093822022,341.865267138484,100.0,30.006846849904168,-9.085277186997924,22.83309994705658,24.510433415727444,2796.6316784621,2720.120812591604,0.2056755314217964,24.41194636553672,0.0,-0.0005545848886519285,0.00465416888603265,-0.0007562916840273697,1.207075804977482,3.707242769924179e-05,0.0003752698675726881,-76.51086587049576
0.4833333333333333,1,616.178292833385,345.8417661836448,100.0,30.03617560862665,-9.033090070123649,22.601115560158966,24.39884696242156,2896.04415459112,2807.9876123925096,0.2160385200071223,24.40010215451357,0.0,0.0004888126453746959,-0.003866406448293584,-0.0018597742217647687,1.4644466633484248,0.00017271647642209815,-0.00019740351705254492,-88.05654219861026
0.5,1,615.5884572681198,350.0,99.82462784436647,29.997172123372422,-8.905680427344691,22.54005975133026,24.844591969675093,3000.0,2897.9633580912464,0.2217926648657845,24.572898770929463,-0.0029228692605587506,-0.0006500580875704524,-0.0010175968138117497,0.007429083454225586,1.4995957616456128,9.590241431103689e-05,0.0028799436069315712,-102.03664190875361
0.5166666666666667,1,614.9226763059908,354.1582338163552,100.0,29.96485300113524,-8.703195551691493,22.74028016218729,24.82289950822668,3103.955845408879,2999.243872811107,0.2292853596410273,24.471851583399417,0.0029228692605587506,-0.0005386520372863876,0.0033370068476171375,-0.0003615410241402254,1.6880085786643424,0.0001248782462540468,-0.001684119792167434,-104.71197259777227
0.5333333333333333,1,614.184193564921,358.134732861516,100.0,29.988715317863097,-8.538996712382314,22.58715719011783,24.64482560472452,3203.3683215379,3102.441302420529,0.2320755180220553,24.34917959359762,0.0,0.00039770527879762576,-0.002552049534491019,-0.0029678983917026613,1.719957160157037,4.6502639683800026e-05,-0.0020445331633633045,-100.92701911737095
0.55,1,613.376606858593,361.7557050458495,100.0,30.030381474534597,-8.382700513928064,22.77756729508874,24.69278494055138,3293.8926261462366,3198.833354973862,0.2248599521832438,24.40307621123923,0.0,0.0006944359445249996,0.003173501749515199,0.0007993222637810031,1.6065342092222106,-0.00012025943064685833,0.000898276960693541,-95.05927117237479
0.5666666666666667,1,612.503850668262,364.8628965095479,99.9805426803173,30.06279504926792,-8.207497824882878,22.79802597207576,24.630150219228724,3371.572412738697,3279.640615513634,0.2292336273887791,24.383120741223824,-0.0003242886613783469,0.0005402262455553715,0.0003409779497836496,-0.0010439120220442652,1.3467876756628736,7.289458675892127e-05,-0.0003325911669234571,-91.93179722506284
0.5833333333333334,1,611.5701769743577,367.3205080756888,100.0,29.94766242039077,-8.113832475508884,22.8213364511131,24.614493275042737,3433.0127018922194,3356.750063345636,0.2168905858774484,24.3508158748825,0.0003242886613783469,-0.0019188771479524765,0.0003885079839556956,-0.0002609490697664659,1.285157463866699,-0.00020571735852217832,-0.000538414439022065,-76.26263854658328
0.6,1,610.5801345412646,369.0211303259031,99.94156576283928,29.99689535195802,-8.059526128524924,22.80711774718853,24.891783363068217,3475.5282581475767,3404.484680560575,0.2045025380913963,24.345408891931097,-0.0009739039526787489,0.0008205488594541659,-0.00023697839874283014,0.004621501467091349,0.7955769535823113,-0.00020646746310086828,-9.011638252337898e-05,-71.04357758700189
0.6166666666666667,1,609.5385467561977,369.8904379073655,100.0,29.98884256256036,-8.04097194843543,22.84025986532193,24.936401157649904,3497.2609476841367,3449.6201532001032,0.1983734524979555,24.289803568066464,0.0009739039526787489,-0.00013421315662765683,0.0005523686355566326,0.0007436299096947725,0.7522578773254736,-0.00010215142655734671,-0.0009267553977438799,-47.64079448403345
0.6333333333333333,1,608.450488130146,369.8904379073655,99.98773513083422,29.968413044678883,-7.9620353592633615,22.952815836018644,24.840811375133125,3497.2609476841367,3485.93676198146,0.1870700234103965,24.336114854736863,-0.00020441448609626416,-0.0003404919646913029,0.001875932844945242,-0.0015931630419463141,0.6052768130226165,-0.00018839048479264985,0.000771854777839979,-11.32418570267646
0.65,1,607.3212595753644,369.0211303259031,100.0,30.01316979476215,-7.918497996344798,22.80837650970645,24.80784217874539,3475.5282581475767,3472.914611934492,0.1725832033866286,24.191707598473645,0.00020441448609626416,0.000745945834721103,-0.002407322105203254,-0.0005494866064622646,-0.2170358341161394,-0.00024144700039613147,-0.0024067876043869655,-2.6136462130848486
0.6666666666666666,1,606.156362579862,367.3205080756888,100.0,29.994280468274845,-7.926057737335089,22.928327136494318,25.001574762954444,3433.0127018922194,3458.3610899273,0.1461431690316869,24.26565985628505,0.0,-0.000314822108121741,0.001999177113131149,0.0032288764034842524,-0.24255870011986644,-0.0004406672392490286,0.001232537630190104,25.34838803508046
0.6833333333333333,1,604.961472404706,364.8628965095479,99.76559856148104,29.984451604729013,-7.957949010173634,22.932288199847267,24.767547312805327,3371.572412738697,3408.071227772949,0.1592809066810273,24.158826148656605,-0.0039066906419826354,-0.00016381439243051688,6.601772254916464e-05,-0.003900457502485288,-0.8381643692391815,0.0002189622941556733,-0.001780561793807441,36.49881503425195
0.7,1,603.7424104347197,361.7557050458495,99.86577194452067,30.00936028414654,-8.03156415187914,22.94488348020368,24.62578745246267,3293.8926261462366,3355.038054020845,0.1715125607565744,24.27448748428517,0.0016695563839938643,0.00041514465695874727,0.0002099213392735185,-0.00236266433904427,-0.8838862292017363,0.0002038609012591184,0.0019276889271427678,61.14542787460823
0.7166666666666667,1,602.5051158172811,358.134732861516,100.0,29.93810285169586,-8.163412534614569,22.958821146171115,24.713731105436658,3203.368321537901,3285.822016197065,0.1834185981879545,24.2943978810164,0.002237134257988771,-0.0011876238741779825,0.0002322944327906029,0.0014657275495664499,-1.1536006303963329,0.00019843395718966843,0.0003318399455205068,82.45369465916383
0.7333333333333333,1,601.2556165273943,354.1582338163552,99.88581126769564,30.024412910698985,-8.20452527702163,22.939044263649595,24.911771333670497,3103.9558454088806,3192.5507743792477,0.1856179393215091,24.200214467258647,-0.001903145538405937,0.0014385009833854194,-0.00032961470869198687,0.0033006704705639935,-1.5545206969636183,3.665568555924342e-05,-0.0015697235626292402,88.59492897036716
0.75,1,600.0,350.0,99.96949549350953,30.011501815930604,-8.303338605926026,22.82626016652008,24.891723691413468,3000.0,3103.006806829714,0.1921427251354387,24.13161686397685,0.0013947370968980502,-0.00021518491280634323,-0.001879734952158607,-0.00033412737095049513,-1.4923994591588932,0.00010874643023215992,-0.001143293388029972,103.00680682971415
0.7666666666666667,1,598.7443834726058,345.8417661836448,100.0,30.02533155571456,-8.429744461298547,23.08170151669304,25.00525437256488,2896.04415459112,3000.03094217572,0.2018664048701316,24.36901087881072,0.0005084084415078867,0.0002304956630659068,0.004257355836216033,0.0018921780191902234,-1.7162644108999,0.00016206132891154838,0.003956566913897852,103.98678758460028
0.7833333333333333,1,597.4948841827188,341.865267138484,99.9589676622268,29.939894331238005,-8.472859603962313,22.920037941395968,24.945192945661912,2796.6316784621,2902.774513575988,0.191487444347067,24.068081301758127,-0.000683872296220045,-0.0014239537412758926,-0.002694392921617883,-0.0010010237817161519,-1.6209404766622053,-0.0001729826753844102,-0.00501549295087654,106.14283511388794
0.8,1,596.2575895652803,338.2442949541505,99.67974441257624,29.97617591129924,-8.587254055523818,23.03548985411667,24.976381509446057,2706.1073738537634,2794.103237583263,0.1855012986390646,24.15798373696957,-0.00465372082750927,0.0006046930010205879,0.0019241985453450166,0.0005198093964024153,-1.811187933212083,-9.976909513337341e-05,0.001498373920190706,87.99586372949943
0.8166666666666667,1,595.038527595294,335.13710349045215,99.90564479327232,30.013781573151498,-8.64232219470809,23.01434456447461,25.03869107766773,2628.4275872613034,2715.943384002589,0.1945123096190278,24.08269152913105,0.0037650063449345813,0.0006267610308709592,-0.0003524214940343384,0.001038492803694524,-1.3026642263445638,0.00015018351633272012,-0.0012548701306419829,87.51579674128561
0.8333333333333334,1,593.843637420138,332.6794919243112,99.9640777172337,30.00590328289971,-8.680855662265035,22.978685910672024,25.028361021742743,2566.9872981077806,2639.5631186603205,0.1835683624849192,24.190868477635654,0.0009738820660231795,-0.00013130483752981091,-0.0005943108967097525,-0.00017216759874975432,-1.2730044223711425,-0.00018239911890180992,0.0018029491417433856,72.57582055253988
0.85,1,592.6787404246356,330.9788696740969,99.60138792578915,29.96110583015776,-8.767794586941243,22.80221578088328,24.92170578475207,2524.4717418524237,2586.4291967347995,0.1728464425470299,24.125791632955465,-0.0060448298574092025,-0.000746624212365828,-0.0029411688298123908,-0.0017775872831778728,-0.8855653654253501,-0.00017869866563148816,-0.0010846140780031396,61.957454882375714
0.8666666666666667,1,591.549511869854,330.1095620926345,100.0,30.03983058396803,-8.716739130615766,23.18830795371658,25.01183959299012,2502.739052315864,2538.5235486568745,0.159666384133021,23.97701903370712,0.006643534570180757,0.001312079230171174,0.006434869547221685,0.0015022301373008417,-0.7984274679654163,-0.00021966764023348176,-0.00247954332080577,35.78449634101071
0.8833333333333333,1,590.4614532438023,330.1095620926345,99.82237322925327,29.989259499357768,-8.654288821124236,23.24212586864353,24.877398716401096,2502.739052315864,2524.6889333872377,0.145030242874378,24.118980039266845,-0.0029604461791121156,-0.0008428514101710267,0.0008969652487824813,-0.002240681276483751,-0.23057692116061237,-0.00024393568764405026,0.002366016759328756,21.949881071373966
0.9,1,589.4198654587356,330.9788696740969,99.97378266986246,29.94507282522457,-8.5868509497409,23.026252001911317,24.975199796125345,2524.471741852423,2518.2495068927324,0.1605092264386935,24.100916613895524,0.002523490676819762,-0.0007364445688866183,-0.003597897778870222,0.00163001799540415,-0.10732377490842282,0.00025798305940525853,-0.0003010570895220018,-6.222234959690468
0.9166666666666666,1,588.4298230256423,332.67949192431126,99.96215113181272,30.009859860068477,-8.514153381093172,23.23501127648613,25.00735043550899,2566.987298107781,2537.908494444252,0.1827486683087489,24.02600605138557,-0.00019385896749568587,0.001079783914065106,0.003479321242913554,0.0005358439897274063,0.3276497925253276,0.00037065736450092314,-0.001248509375165933,-29.078803663529015
0.9333333333333332,0,0.0,335.1371034904521,99.7242025611023,29.991552676282947,11.174735964877026,23.14986174033863,25.23391098455234,2628.427587261303,2597.2450880401607,0.19087982842818,24.05135621614389,-0.003965809511840253,-0.00030511972975884777,-0.001419158935791683,0.0037760091507225368,0.9889432265984776,0.0001355193353238517,0.0004225027459720347,-31.18249922114228
0.95,0,0.0,338.2442949541505,99.21319237904596,29.934547942919085,11.299886079071642,23.125031082781348,25.067714501352565,2706.1073738537634,2642.316935594581,0.1946204819597505,23.85890867745124,-0.008516836367605644,-0.0009500788893976875,-0.0004138442926213533,-0.0027699413866629405,0.75119745924034,6.234422552617534e-05,-0.0032074589782108494,-63.79043825918234
0.9666666666666668,0,0.0,341.865267138484,98.2657394488558,29.925808392309968,11.409714356041768,23.33467674574408,25.14481895446973,2796.6316784620994,2716.7472734615053,0.2147312839225968,23.97858855481767,-0.015790882169836113,-0.0001456591768186281,0.0034940943827121984,0.0012850742186194233,1.2405056311154037,0.0003351800327141048,0.0019946646227738305,-79.88440500059414
0.9833333333333332,0,0.0,345.84176618364484,97.9176980184534,29.92454260092492,11.577850665436532,23.12114655288852,25.13891519043097,2896.0441545911203,2803.091250686455,0.2213822874929123,24.205583454749597,-0.005800690506706729,-2.1096523084137195e-05,-0.0035588365475926883,-9.839606731265604e-05,1.4390662870824977,0.00011085005950525842,0.0037832483321987927,-92.95290390466516
1.0,0,0.0,350.0,97.49835340125313,29.941145933307308,11.709155730230531,23.228097019872116,25.02559147742101,2999.9999999999995,2903.5484330027625,0.2233791808317704,24.019017203440143,-0.006989076953337777,0.0002767222063731367,0.0017825077830599648,-0.0018887285501660263,1.674286371938456,3.328155564763513e-05,-0.003109437521824236,-96.45156699723702
1.0166666666666666,0,0.0,354.1582338163552,96.75640883361658,29.89703620794755,11.886406722042535,23.22245599255021,25.00181058851146,3103.955845408879,3006.447986055275,0.2289683836216758,24.04646589786608,-0.01236574279394252,-0.0007351620893292813,-9.401712203178647e-05,-0.0003963481484924832,1.71499255087521,9.31533798317563e-05,0.00045747824043231115,-97.50785935360409
1.0333333333333334,0,0.0,358.134732861516,96.02749646404295,29.84568288619188,11.93577799998218,23.05288650552343,25.166391674439637,3203.368321537899,3108.2491647581737,0.227317267421835,23.838648363505428,-0.01214853949289368,-0.0008558886959278312,-0.002826158117113013,0.0027430180988029444,1.6966863117149766,-2.7518603330679846e-05,-0.0034636255726775643,-95.11915677972547
1.05,0,0.0,361.7557050458495,95.26254497128517,29.81791316431616,12.198142426969788,23.263207587418165,24.97398374974621,3293.8926261462366,3201.1583340447773,0.2206629505931534,23.922474348658486,-0.012749191545963138,-0.00046282869792868553,0.003505351364912279,-0.003206798744890449,1.5484861547767272,-0.00011090528047802649,0.0013970997525509787,-92.73429210145923
1.0666666666666669,0,0.0,364.8628965095479,95.33239549460312,29.80991698044537,12.262311907241406,23.27214084245858,25.097020341986106,3371.5724127386966,3281.7608114568325,0.2277669896689709,24.06415552978564,0.0011641753886325527,-0.00013326973117984883,0.00014888758400690704,0.0020506098706649213,1.343374623534252,0.00011840065126362496,0.0023613530187859056,-89.81160128186411
1.0833333333333333,0,0.0,367.3205080756888,94.57186219714752,29.76400481437168,12.370139661321518,23.23699067145994,25.171060428268127,3433.0127018922194,3356.895008820642,0.2228472277388115,23.93208911884138,-0.01267555495759325,-0.0007652027678947941,-0.0005858361833106803,0.001234001438033694,1.2522366227301593,-8.199603216932361e-05,-0.002201106849071029,-76.11769307157738
1.1,0,0.0,369.0211303259031,94.26839927894788,29.81561168122143,12.385438980128315,23.180787592167096,24.98647855497874,3475.5282581475767,3419.579642517056,0.1978579940539381,23.960425154997715,-0.00505771530332737,0.0008601144474958152,-0.000936717988214042,-0.0030763645548231486,1.044743894940234,-0.000416487228081223,0.00047226726927226774,-55.948615630520635
1.1166666666666667,0,0.0,369.8904379073655,93.55856705149286,29.78108723242266,12.362863237950982,23.21515956982176,24.863426524642648,3497.2609476841367,3453.158312892168,0.1952926419354573,23.883050993560403,-0.011830537124250402,-0.0005754074799794987,0.0005728662942444155,-0.0020508671722681746,0.5596445062518645,-4.275586864134669e-05,-0.0012895693572885373,-44.10263479196874
1.1333333333333333,0,0.0,369.8904379073655,93.06521360195988,29.71986001848857,12.45000317472821,23.211826495647568,25.10349076092857,3497.2609476841367,3480.5885338059898,0.1831081536540127,23.929954356990084,-0.008222557492216254,-0.0010204535655681467,-5.555123623655807e-05,0.004001070604765348,0.45717034856369687,-0.0002030748046907435,0.0007817227238280229,-16.672413878146926
1.15,0,0.0,369.0211303259031,92.62603412911672,29.76372222024013,12.421224158649244,23.30058949084925,24.95809270546081,3475.5282581475767,3471.2404176979303,0.161412924775761,23.80242853620324,-0.0073196578807194134,0.0007310366958593069,0.0014793832533613956,-0.002423300924462642,-0.1558019351343243,-0.00036158714797086177,-0.002125430346447388,-4.28784044964641
1.1666666666666667,0,0.0,367.3205080756888,92.0060065537024,29.69083455905624,12.377226206376482,23.272931898359143,25.12392840699814,3433.0127018922194,3458.404279833024,0.153205128772899,23.80943654823557,-0.010333792923571868,-0.0012147943530648557,-0.0004609598748351355,0.0027639283589554844,-0.21393563108177507,-0.0001367966000477001,0.00011680020053882837,25.391577940804382
1.1833333333333331,0,0.0,364.8628965095479,91.58687747534528,29.664726883271754,12.25844828691414,23.360280234441888,25.060328541849767,3371.572412738697,3408.6413406726697,0.1600662131808052,23.733488988505616,-0.0069854846392855075,-0.0004351279297414005,0.0014558056013790714,-0.0010599977524728744,-0.8293823193392351,0.00011435140679843664,-0.0012657926621659026,37.068927933972645
1.2,0,0.0,361.7557050458495,91.20610216914925,29.674993097517657,12.198414817334235,23.42028421096154,24.79303533488179,3293.8926261462366,3347.7344820743456,0.1696834982896369,23.75237651775996,-0.00634625510326714,0.000171103570765041,0.0010000662753275455,-0.004454886782799624,-1.0151143099720685,0.00016028808514719541,0.00031479215423904823,53.841855928109
1.2166666666666666,0,0.0,358.134732861516,90.5488056551052,29.676155950265603,12.057214601325663,23.31621650322416,25.05711362132723,3203.368321537901,3286.4978516992846,0.1754649435617447,23.84638916821709,-0.010954941900734146,1.938087913243199e-05,-0.0017344617956229769,0.004401304774090657,-1.0206105062510156,9.635742120179629e-05,0.0015668775076188505,83.12953016138363
1.2333333333333334,0,0.0,354.1582338163552,90.24316494746736,29.54560343264681,11.92833138123786,23.37272331996384,24.980657216316363,3103.95584540888,3195.262064621601,0.1911429642443072,23.67281644981799,-0.005094011793963915,-0.002175875293646534,0.0009417802789946232,-0.0012742734168477673,-1.5205964512947276,0.00026130034470937536,-0.0028928786399850044,91.30621921272086
1.25,0,0.0,350.0,89.46115392455157,29.556996707138183,11.872823898732031,23.366516731584426,24.967792800830864,3000.0000000000005,3098.3051871454395,0.1996752986911843,23.839020492489617,-0.013033517048596602,0.00018988790818953068,-0.00010344313965688911,-0.00021440692475831468,-1.6159479579360247,0.00014220557411461822,0.002770067377860445,98.30518714543905
1.2666666666666666,0,0.0,345.8417661836448,88.5063068951021,29.56987808754101,11.671103911617973,23.4660780888981,24.887413427586417,2896.04415459112,2998.053452578984,0.1950628278419736,23.68892021919173,-0.01591411715749113,0.00021468967338046004,0.0016593559552279184,-0.0013396562207407924,-1.6708622427742588,-7.687451415351182e-05,-0.0025016712216314593,102.0092979878641
