time_s,time_h,soc_true,soc_predicted,soc_estimated,soc_error,voltage_predicted_v,voltage_measured_v,innovation_v,kalman_gain,covariance
9900.0,2.75,0.893580718439714,0.889731697225298,0.8896872104263484,-0.003893508013365632,29.558926788901193,29.557500248836224,-0.0014265400649691173,0.031185103063050924,7.016648189186458e-06
9960.0,2.7666666666666666,0.8884342635857907,0.8845616752468949,0.8857389509472272,-0.002695312638563485,29.538246700987578,29.57599792143255,0.03775122044497081,0.031185103063050924,7.016648189186458e-06
10020.0,2.783333333333333,0.8833469828248013,0.8806125066071712,0.8815690954601313,-0.0017778873646699944,29.522450026428686,29.5531245716122,0.030674545183515534,0.031185103063050924,7.016648189186458e-06
10080.0,2.8,0.8783135855784598,0.8765195636452991,0.8789043327717058,0.0005907471932459218,29.506078254581197,29.58254967497654,0.07647142039534316,0.031185103063050924,7.016648189186458e-06
10140.0,2.816666666666667,0.8733264263003281,0.873890188423706,0.8741497659749334,0.0008233396746053501,29.495560753694825,29.503884521318827,0.008323767624002443,0.031185103063050924,7.016648189186458e-06
10200.0,2.833333333333333,0.868375838622883,0.8692173874970144,0.8699696703453578,0.0015938317224747367,29.47686954998806,29.50099269772377,0.024123147735711115,0.031185103063050924,7.016648189186458e-06
10260.0,2.85,0.8634505578241614,0.8650595126553932,0.8657565588497654,0.0023060010256040764,29.460238050621573,29.482589947069147,0.022351896447574404,0.031185103063050924,7.016648189186458e-06
10320.0,2.8666666666666667,0.8585382131501638,0.8608394991229366,0.8607182731819046,0.0021800600317408714,29.443357996491745,29.43947069360912,-0.0038873028826245104,0.031185103063050924,7.016648189186458e-06
10380.0,2.8833333333333333,0.8536258684761663,0.8557890570326747,0.8556073332516896,0.0019814647755233006,29.4231562281307,29.417328965651635,-0.005827262479066064,0.031185103063050924,7.016648189186458e-06
10440.0,2.9,0.8487005876774447,0.8507042960355204,0.8508867769521057,0.0021861892746609657,29.40281718414208,29.408668725380096,0.0058515412380160114,0.031185103063050924,7.016648189186458e-06
10500.0,2.9166666666666665,0.8437499999999994,0.8459405025648988,0.8453641534134723,0.0016141534134728186,29.383762010259595,29.365280456735103,-0.018481553524491545,0.031185103063050924,7.016648189186458e-06
10560.0,2.933333333333333,0.8387628407218678,0.8403798703581701,0.8406582870847251,0.0018954463628573226,29.36151948143268,29.37044735721979,0.008927875787108519,0.031185103063050924,7.016648189186458e-06
10620.0,2.95,0.8337294434755261,0.8356070346065086,0.8363041571269464,0.0025747136514202573,29.342428138426033,29.364782482390467,0.02235434396443381,0.031185103063050924,7.016648189186458e-06
10680.0,2.966666666666667,0.8286421627145368,0.8312108424534834,0.8300377203841925,0.0013955576696557115,29.324843369813934,29.28722534216403,-0.037618027649902075,0.031185103063050924,7.016648189186458e-06
10740.0,2.9833333333333334,0.8234957078606137,0.8248967916771262,0.8231919572054849,-0.0003037506551287761,29.299587166708505,29.24491893398872,-0.05466823271978427,0.031185103063050924,7.016648189186458e-06
10800.0,3.0,0.8272159459558517,0.8269317713026147,0.8273045720249532,8.862606910153836e-05,29.30772708521046,29.31968153415311,0.01195444894264952,0.031185103063050924,7.016648189186458e-06
10860.0,3.0166666666666666,0.8308929903414327,0.8309836438803941,0.830417346742444,-0.00047564359898866204,29.323934575521577,29.30577535581962,-0.018159219701956886,0.031185103063050924,7.016648189186458e-06
10920.0,3.033333333333333,0.8345294543735124,0.8340307630486834,0.8341778644962138,-0.00035158987729866364,29.336123052194733,29.340840094406616,0.004717042211883182,0.031185103063050924,7.016648189186458e-06
10980.0,3.05,0.8381304470132278,0.8377958626371624,0.8378752609250812,-0.00025518608814656396,29.35118345054865,29.353729483112925,0.0025460325642754356,0.031185103063050924,7.016648189186458e-06
11040.0,3.066666666666667,0.841703342487858,0.8414424011700098,0.8393602130823872,-0.0023431294054708784,29.36576960468004,29.299000927231297,-0.06676867744874215,0.031185103063050924,7.016648189186458e-06
11100.0,3.083333333333333,0.8452574474655986,0.8429148584968131,0.843734083298148,-0.0015233641674505805,29.371659433987254,29.397929182067887,0.026269748080633093,0.031185103063050924,7.016648189186458e-06
11160.0,3.1,0.8488035803413347,0.8472889520592914,0.8476451090764525,-0.0011584712648822215,29.389155808237167,29.400576550263928,0.011420742026761133,0.031185103063050924,7.016648189186458e-06
11220.0,3.1166666666666667,0.8523535810886976,0.8511816083063356,0.850251834634362,-0.0021017464543355846,29.404726433225342,29.37491175953022,-0.02981467369512103,0.031185103063050924,7.016648189186458e-06
11280.0,3.1333333333333333,0.8559197731846624,0.8538475333449302,0.8545726039119033,-0.00134716927275913,29.41539013337972,29.438640675970746,0.023250542591025436,0.031185103063050924,7.016648189186458e-06
11340.0,3.15,0.8595144012235815,0.8581819788518955,0.8564794496273501,-0.00303495159623135,29.432727915407582,29.378133604107628,-0.05459431129995451,0.031185103063050924,7.016648189186458e-06
11400.0,3.1666666666666665,0.863149068915526,0.8601070071831735,0.8579140073158984,-0.005235061599627611,29.440428028732693,29.370105995073185,-0.07032203365950807,0.031185103063050924,7.016648189186458e-06
11460.0,3.183333333333333,0.8668342021619354,0.8615941460577498,0.8628252925076076,-0.004008909654327764,29.446376584231,29.485855256062507,0.03947867183150677,0.031185103063050924,7.016648189186458e-06
