time_s,time_min,in_sunlight,battery_temp_c,electronics_temp_c,battery_heat_w,electronics_heat_w
5460.0,91.0,1,23.611788686623527,25.027094910932597,6.680578094493646,17.707911690817763
5520.0,92.0,1,23.623952550739364,25.042691624931287,6.550378870673236,17.906736643075803
5580.0,93.0,1,23.63566645480468,25.05852566243642,6.437285810925598,18.087785252292473
5640.0,94.0,1,23.64701098295182,25.07454374678788,6.3475580627897275,18.243144825477398
5700.0,95.0,1,23.65808338034673,25.09067944762115,6.286338987787384,18.36602540378444
5760.0,96.0,1,23.668993455494366,25.10685612507277,6.257572628914463,18.451056516295154
5820.0,97.0,1,23.67985936506305,25.122990319862925,6.263961090494807,18.494521895368276
5880.0,98.0,1,23.690803336957206,25.138995441094757,6.306938425360945,18.494521895368276
5940.0,99.0,1,23.70194732499464,25.15478559059859,6.386642417753441,18.451056516295154
6000.0,100.0,1,23.713408560520584,25.17027935668137,6.5018758427731225,18.36602540378444
6060.0,101.0,1,23.725294979746,25.185403411478873,6.650061176562101,18.243144825477398
6120.0,102.0,1,23.737700558861533,25.200095754691628,6.827204698203059,18.087785252292473
6180.0,103.0,1,23.75070067179128,25.214308461940245,7.027894884874919,17.9067366430758
6240.0,104.0,1,23.764347680751207,25.228009817626358,7.245363897202646,17.707911690817763
6300.0,105.0,1,23.778667056763982,25.241185739085346,7.471638629184906,17.5
6360.0,106.0,1,23.793654385214477,25.253840429791026,7.697799237323648,17.292088309182244
6420.0,107.0,1,23.80927362359682,25.265996233066545,7.914349408089192,17.093263356924204
6480.0,108.0,1,23.82545693516711,25.27769269269743,8.111685993561359,16.912214747707534
6540.0,109.0,1,23.842106322845737,25.288984861504893,8.28063878688856,16.756855174522606
6600.0,110.0,1,23.859097141634237,25.299940931805285,8.413037017672233,16.633974596215563
6660.0,111.0,1,23.876283392667975,25.310639291318253,8.502250165063485,16.548943483704846
6720.0,112.0,1,23.893504521168115,25.32116513319697,8.543648656843912,16.505478104631727
6780.0,113.0,1,23.91059327931166,25.33160676834066,8.534935581165493,16.505478104631727
6840.0,114.0,1,23.92738409660696,25.342051801161343,8.47631309135204,16.548943483704846
6900.0,115.0,1,23.94372134204014,25.352583335944484,8.370465003845817,16.633974596215563
6960.0,116.0,1,23.959466872630024,25.363276379605974,8.222357592638108,16.756855174522606
7020.0,117.0,1,23.974506340597873,25.37419459806454,8.038880761089015,16.912214747707523
7080.0,118.0,1,23.988753864827874,25.385387567993874,7.8283686820764,17.0932633569242
7140.0,119.0,1,24.002154842450864,25.396888644068287,7.600050243587502,17.292088309182244
7200.0,120.0,1,24.0146868592303,25.40871353491574,7.363483750242194,17.5
7260.0,121.0,1,24.026358828053738,25.420859650018052,7.128026993646456,17.707911690817763
7320.0,122.0,1,24.037208621347652,25.43330624610406,6.902383878671007,17.9067366430758
7380.0,123.0,1,24.047299550143357,25.446015366639813,6.694254157137851,18.087785252292473
7440.0,124.0,1,24.056716072970474,25.458933533357648,6.510096038392588,18.243144825477398
7500.0,125.0,1,24.065559094289245,25.471994115898354,6.354995326978164,18.36602540378444
7560.0,126.0,1,24.07394114593045,25.48512027600376,6.232621862082159,18.451056516295154
7620.0,127.0,1,24.08198165347197,25.498228357586466,6.145246325130574,18.494521895368276
7680.0,128.0,1,24.089802393197363,25.51123157451651,6.09378889386717,18.494521895368276
7740.0,129.0,1,24.097523164143105,25.52404383495297,6.077875591477752,18.451056516295154
7800.0,130.0,1,24.105257649421823,25.536583535080915,6.095887279072638,18.36602540378444
7860.0,131.0,1,24.11310943021424,25.548777156451223,6.144998006684699,18.243144825477398
7920.0,132.0,1,24.121168144811698,25.560562509704198,6.221211353622193,18.087785252292473
7980.0,133.0,1,24.129505845733153,25.571891482912715,6.319412937097135,17.906736643075803
8040.0,134.0,1,24.13817368529672,25.582732174431047,6.433462391389545,17.707911690817763
8100.0,135.0,1,24.147199135175153,25.5930703170356,6.556347597063907,17.5
8160.0,136.0,1,24.156600305943837,25.60290993111768,6.685309673920586,17.292088309182244
8220.0,137.0,1,24.166355963696375,25.612273178382587,6.808577876460633,17.093263356924204
8280.0,138.0,1,24.17641586056489,25.621199422450943,6.91740979520797,16.91221474770753
8340.0,139.0,1,24.186705143253864,25.62974353742038,7.00433335570888,16.756855174522606
8400.0,140.0,1,24.197127641547695,25.63797353831345,7.0628187460058065,16.633974596215563
8460.0,141.0,1,24.2075706008394,25.64596763697435,7.08771754229766,16.548943483704846
8520.0,142.0,1,24.21791061348311,25.65381085208782,7.075630874623557,16.505478104631727
8580.0,143.0,1,24.22802036675806,25.66159132148038,7.02516508675462,16.505478104631727
8640.0,144.0,1,24.23777572553593,25.669396477875946,6.937044293524942,16.548943483704846
8700.0,145.0,1,24.247062621362993,25.67730925524537,6.814065054083602,16.633974596215563
8760.0,146.0,0,24.2522369563011,25.669404491552452,10.99701319988554,16.756855174522606
8820.0,147.0,0,24.25804665611163,25.66187368511545,11.196936464501514,16.912214747707527
8880.0,148.0,0,24.264600342304817,25.654765222348374,11.430589838956548,17.0932633569242
8940.0,149.0,0,24.271977233803792,25.64811127718795,11.689348065840994,17.29208830918224
9000.0,150.0,0,24.28022271387084,25.641926386970447,11.96320304096143,17.5
9060.0,151.0,0,24.289345034937007,25.636206799256318,12.241097204816983,17.707911690817756
9120.0,152.0,0,24.299313518558005,25.63093061814842,12.511366149186292,17.9067366430758
9180.0,153.0,0,24.310058564703585,25.626058743707816,12.762278177078597,18.08778525229247
9240.0,154.0,0,24.32147368784017,25.62153656340911,12.982642357442007,18.243144825477398
9300.0,155.0,0,24.33341965392661,25.617296321709404,13.162442464044178,18.36602540378444
9360.0,156.0,0,24.345730618053977,25.61326006416832,13.293444615277142,18.451056516295154
9420.0,157.0,0,24.358221978728796,25.60934302744571,13.369723314942323,18.494521895368276
9480.0,158.0,0,24.37069949625012,25.605457327016882,13.388054818108483,18.494521895368276
9540.0,159.0,0,24.3829690927125,25.60151578143334,13.348138031964808,18.451056516295154
9600.0,160.0,0,24.394846678451728,25.59743570598944,13.252620088650426,18.36602540378444
9660.0,161.0,0,24.406167344875843,25.59314250999248,13.106923948447706,18.243144825477398
9720.0,162.0,0,24.416793327504138,25.588572940417123,12.918896009264554,18.087785252292473
9780.0,163.0,0,24.426620266657224,25.583677830179937,12.69830973543306,17.9067366430758
9840.0,164.0,0,24.43558145909632,25.578424230920135,12.456274211711914,17.707911690817763
9900.0,165.0,0,24.44364997884359,25.572796837072772,12.204602550555357,17.499999999999996
9960.0,166.0,0,24.45083872439306,25.566798638994555,11.955193626758282,17.292088309182244
10020.0,167.0,0,24.457198599683274,25.560450776596447,11.719472290972417,17.093263356924204
10080.0,168.0,0,24.462815140503746,25.55379159987909,11.507919725571414,16.91221474770753
10140.0,169.0,0,24.467803947812822,25.546874977429102,11.329709445629328,16.756855174522606
10200.0,170.0,0,24.472305285642165,25.5397679268021,11.192448454866096,16.633974596215563
10260.0,171.0,0,24.476478153698046,25.532547670355093,11.102009930920408,16.54894348370485
10320.0,172.0,0,24.480494070135542,25.525298245201515,11.062435607905055,16.505478104631727
10380.0,173.0,0,24.48453071854042,25.518106815449165,11.075883847707596,16.505478104631727
10440.0,174.0,0,24.48876554488861,25.51105984789298,11.142603197830645,16.548943483704846
10500.0,175.0,0,24.49336935113983,25.504239318302268,11.26091985616535,16.633974596215563
10560.0,176.0,0,24.498499931175697,25.497719114104896,11.427238842812121,16.756855174522602
10620.0,177.0,0,24.504295832413625,25.491561790687474,11.63607024749486,16.91221474770753
10680.0,178.0,0,24.51087039432434,25.48581582307582,11.880101071558753,17.093263356924197
10740.0,179.0,0,24.518306297780494,25.48051347310958,12.150337746630113,17.29208830918224
10800.0,180.0,1,24.525931984733038,25.4916693653247,6.820657421767644,17.499999999999996
10860.0,181.0,1,24.53304498647295,25.50315183378374,6.680578094493649,17.707911690817763
10920.0,182.0,1,24.539681312789693,25.51494009239962,6.550378870673239,17.9067366430758
10980.0,183.0,1,24.545900844282706,25.526996142165007,6.437285810925601,18.08778525229247
11040.0,184.0,1,24.551783966092977,25.539266462678643,6.3475580627897275,18.243144825477398
11100.0,185.0,1,24.557427725589044,25.55168438178478,6.286338987787384,18.36602540378444
11160.0,186.0,1,24.562941734665223,25.564173019763093,6.257572628914463,18.451056516295154
11220.0,187.0,1,24.56844395455888,25.576648679395724,6.26396109049481,18.494521895368273
11280.0,188.0,1,24.574056418916065,25.589024533751296,6.306938425360945,18.494521895368276
11340.0,189.0,1,24.579900888461747,25.601214450513876,6.386642417753438,18.451056516295157
11400.0,190.0,1,24.586094402606886,25.613136785717334,6.5018758427731225,18.36602540378444
11460.0,191.0,1,24.592744706779786,25.62471798108255,6.650061176562101,18.243144825477398
11520.0,192.0,1,24.599945587533117,25.635895807738475,6.827204698203059,18.087785252292473
11580.0,193.0,1,24.607772230290834,25.646622114562717,7.027894884874919,17.9067366430758
11640.0,194.0,1,24.616276809899766,25.65686496102785,7.245363897202638,17.707911690817767
11700.0,195.0,1,24.62548461113765,25.666610041339627,7.47163862918491,17.499999999999996
11760.0,196.0,1,24.635391034261904,25.675861337627275,7.697799237323648,17.292088309182244
11820.0,197.0,1,24.645959852749964,25.684640973640104,7.914349408089192,17.093263356924204
11880.0,198.0,1,24.657123046945337,25.692988275346398,8.111685993561364,16.912214747707523
11940.0,199.0,1,24.668782437953293,25.700958079492672,8.280638786888552,16.75685517452261
12000.0,200.0,1,24.680813200051148,25.708618364049162,8.413037017672233,16.633974596215563
12060.0,201.0,1,24.693069154734385,25.71604730410418,8.502250165063481,16.54894348370485
12120.0,202.0,1,24.705389568662124,25.72332988188061,8.543648656843912,16.505478104631727
12180.0,203.0,1,24.717607016520702,25.730554199034827,8.534935581165493,16.505478104631727
12240.0,204.0,1,24.729555751392752,25.73780765240996,8.47631309135204,16.548943483704846
12300.0,205.0,1,24.741079966897214,25.74517314038311,8.370465003845826,16.63397459621556
12360.0,206.0,1,24.752041345737958,25.75272546560909,8.222357592638105,16.75685517452261
12420.0,207.0,1,24.76232536686716,25.76052809137963,8.038880761089015,16.912214747707523
12480.0,208.0,1,24.771845976939545,25.768630393362443,7.8283686820764,17.093263356924197
12540.0,209.0,1,24.780548401889867,25.77706552683391,7.600050243587499,17.292088309182244
12600.0,210.0,1,24.788410057312667,25.785849002619237,7.363483750242184,17.499999999999996
12660.0,211.0,1,24.795439686947613,25.79497803397992,7.128026993646456,17.707911690817763
12720.0,212.0,1,24.801674995088163,25.80443168299423,6.90238387867101,17.906736643075796
12780.0,213.0,1,24.807179125641426,25.814171800034863,6.694254157137849,18.087785252292473
12840.0,214.0,1,24.81203637101555,25.824144715285538,6.510096038392588,18.243144825477398
12900.0,215.0,1,24.816347470546052,25.83428360837082,6.354995326978167,18.36602540378444
12960.0,216.0,1,24.820224791929718,25.844511452536445,6.232621862082161,18.45105651629515
13020.0,217.0,1,24.823787597595242,25.85474440470689,6.145246325130574,18.494521895368276
13080.0,218.0,1,24.827157501655893,25.86489549325997,6.093788893867175,18.494521895368276
13140.0,219.0,1,24.830454141950884,25.87487844234648,6.07787559147775,18.451056516295157
13200.0,220.0,1,24.833791041362755,25.884611465615276,6.095887279072641,18.36602540378444
13260.0,221.0,1,24.837271621803527,25.894020863541307,6.144998006684699,18.243144825477398
13320.0,222.0,1,24.84098536325145,25.903044267137563,6.221211353622193,18.087785252292473
13380.0,223.0,1,24.845004160862263,25.911633386286614,6.319412937097139,17.90673664307581
13440.0,224.0,1,24.849379010535056,25.919756142577956,6.433462391389545,17.707911690817763
13500.0,225.0,1,24.854137228462058,25.927398093437333,6.556347597063909,17.499999999999996
13560.0,226.0,1,24.85929677067102,25.9345630853082,6.68530967392059,17.292088309182244
13620.0,227.0,1,24.864836249635196,25.94127310733958,6.808577876460637,17.093263356924197
13680.0,228.0,1,24.87070526478808,25.94756735197628,6.91740979520797,16.91221474770753
13740.0,229.0,1,24.876828811051713,25.953500523509515,7.004333355708877,16.75685517452261
13800.0,230.0,1,24.883110567338754,25.95914046851387,7.0628187460058065,16.633974596215563
13860.0,231.0,1,24.889437629075715,25.964565231733168,7.08771754229766,16.548943483704846
13920.0,232.0,1,24.895686439550005,25.969859666088567,7.075630874623557,16.505478104631727
13980.0,233.0,1,24.901729537868555,25.975111744969123,7.02516508675462,16.505478104631727
14040.0,234.0,1,24.90744264161976,25.98040873797678,6.937044293524945,16.548943483704843
14100.0,235.0,1,24.91271153595032,25.985833417265397,6.814065054083602,16.633974596215563
14160.0,236.0,0,24.9138919774009,25.97546046027632,10.99701319988554,16.75685517452261
14220.0,237.0,0,24.915731747084834,25.965481206089525,11.196936464501505,16.912214747707523
14280.0,238.0,0,24.91833932273218,25.955943883154657,11.430589838956553,17.093263356924204
14340.0,239.0,0,24.92179378034859,25.946880508707785,11.689348065840994,17.29208830918224
14400.0,240.0,0,24.92614036113637,25.938305464638123,11.963203040961426,17.499999999999996
14460.0,241.0,0,24.93138717631894,25.930214844302654,12.241097204816983,17.707911690817753
14520.0,242.0,0,24.937503407091647,25.922586598834386,12.511366149186292,17.9067366430758
14580.0,243.0,0,24.944419313906025,25.915381476548294,12.762278177078601,18.087785252292473
14640.0,244.0,0,24.952028272547395,25.908544714386863,12.982642357442007,18.243144825477398
14700.0,245.0,0,24.96019091112559,25.902008407479336,13.162442464044178,18.36602540378444
14760.0,246.0,0,24.96874124770976,25.89569445325209,13.293444615277142,18.451056516295154
14820.0,247.0,0,24.977494544606643,25.88951794141681,13.369723314942323,18.494521895368276
14880.0,248.0,0,24.986256426732698,25.88339084167621,13.388054818108483,18.494521895368276
14940.0,249.0,0,24.994832681612184,25.87722582797539,13.348138031964808,18.451056516295154
15000.0,250.0,0,25.003039085818013,25.870940072159158,13.252620088650424,18.36602540378444
15060.0,251.0,0,25.01071059779793,25.86445884123284,13.106923948447706,18.243144825477398
15120.0,252.0,0,25.017709320908693,25.85771874100756,12.918896009264554,18.087785252292473
15180.0,253.0,0,25.02393076410135,25.85067046436565,12.69830973543306,17.9067366430758
15240.0,254.0,0,25.029308093555784,25.84328092403236,12.456274211711902,17.707911690817763
15300.0,255.0,0,25.0338142534963,25.8355346766401,12.204602550555364,17.500000000000007
15360.0,256.0,0,25.03746201339785,25.827434575845345,11.955193626758282,17.292088309182244
15420.0,257.0,0,25.040302148954037,25.81900162595243,11.719472290972417,17.093263356924204
15480.0,258.0,0,25.042420068478883,25.810274042440227,11.507919725571414,16.91221474770753
15540.0,259.0,0,25.043931246220108,25.80130556044975,11.329709445629337,16.75685517452261
15600.0,260.0,0,25.04497582025901,25.792163065158586,11.192448454866096,16.633974596215563
15660.0,261.0,0,25.04571266510719,25.78292364760473,11.102009930920405,16.548943483704846
15720.0,262.0,0,25.04631317447623,25.773671214633154,11.062435607905055,16.505478104631727
15780.0,263.0,0,25.046954908255064,25.764492801125353,11.075883847707596,16.505478104631727
15840.0,264.0,0,25.04781518946497,25.75547474568376,11.142603197830645,16.548943483704846
15900.0,265.0,0,25.04906469784873,25.746698896910722,11.26091985616535,16.633974596215563
15960.0,266.0,0,25.050861105804344,25.73823901608448,11.427238842812121,16.756855174522602
16020.0,267.0,0,25.0533428399945,25.73015753345122,11.63607024749486,16.91221474770753
16080.0,268.0,0,25.05662311985973,25.72250279989746,11.88010107155876,17.093263356924204
16140.0,269.0,0,25.060784506962673,25.715306954116645,12.15033774663011,17.292088309182237
16200.0,270.0,1,25.06515532466012,25.72458449848371,6.820657421767644,17.499999999999996
16260.0,271.0,1,25.069032986360472,25.73420364587748,6.680578094493649,17.707911690817763
16320.0,272.0,1,25.072453384677885,25.74414348999661,6.550378870673249,17.9067366430758
16380.0,273.0,1,25.07547628373957,25.75436591258122,6.437285810925601,18.08778525229247
16440.0,274.0,1,25.0781819529131,25.764817274931527,6.347558062789732,18.24314482547739
16500.0,275.0,1,25.080667324488246,25.775430787539644,6.286338987787384,18.36602540378444
16560.0,276.0,1,25.083041895971032,25.78612945427192,6.257572628914463,18.451056516295154
16620.0,277.0,1,25.085423514896856,25.79682946242848,6.263961090494807,18.494521895368276
16680.0,278.0,1,25.08793410189201,25.80744387051979,6.306938425360945,18.494521895368276
16740.0,279.0,1,25.090695305339835,25.81788643258822,6.386642417753441,18.451056516295154
16800.0,280.0,1,25.093824052983706,25.828075391935084,6.5018758427731225,18.36602540378444
16860.0,281.0,1,25.097427979254345,25.837937078450558,6.650061176562099,18.243144825477398
16920.0,282.0,1,25.10160076037283,25.84740915232754,6.827204698203059,18.087785252292473
16980.0,283.0,1,25.106417472093508,25.856443352395072,7.027894884874919,17.9067366430758
17040.0,284.0,1,25.111930180251623,25.865007628957546,7.245363897202638,17.707911690817767
17100.0,285.0,1,25.118164061267397,25.873087567925886,7.471638629184902,17.500000000000007
17160.0,286.0,1,25.12511440769087,25.880687044000844,7.6977992373236575,17.29208830918224
17220.0,287.0,1,25.132744885938354,25.887828074362684,7.914349408089192,17.093263356924204
17280.0,288.0,1,25.140987369934596,25.8945498792632,8.111685993561363,16.91221474770753
17340.0,289.0,1,25.149743575004617,25.90090719057814,8.280638786888552,16.75685517452261
17400.0,290.0,1,25.158888570280162,25.906967882245944,8.413037017672233,16.633974596215563
17460.0,291.0,1,25.168276072742024,25.912810026155388,8.502250165063481,16.54894348370485
17520.0,292.0,1,25.17774524516172,25.918518502155408,8.543648656843912,16.505478104631727
17580.0,293.0,1,25.1871285589613,25.92418131034743,8.534935581165493,16.505478104631727
17640.0,294.0,1,25.196260164578707,25.92988574683206,8.47631309135204,16.548943483704846
17700.0,295.0,1,25.204984153604055,25.935714610049835,8.370465003845817,16.633974596215563
17760.0,296.0,1,25.213162107324557,25.94174260351848,8.222357592638108,16.756855174522606
17820.0,297.0,1,25.22067940388424,25.94803309218575,8.038880761089011,16.91221474770753
17880.0,298.0,1,25.227449889734523,25.95463535416211,7.828368682076403,17.093263356924194
17940.0,299.0,1,25.233418691208072,25.96158244794718,7.6000502435875115,17.292088309182237
18000.0,300.0,1,25.238563124894963,25.9688897883636,7.363483750242184,17.499999999999996
18060.0,301.0,1,25.242891836124414,25.97655449343833,7.128026993646456,17.707911690817763
18120.0,302.0,1,25.246442431369903,25.984555530776973,6.90238387867101,17.906736643075796
18180.0,303.0,1,25.249277957305477,25.99285465703534,6.694254157137854,18.08778525229247
18240.0,304.0,1,25.25148260968962,26.001398109430014,6.510096038392585,18.243144825477398
18300.0,305.0,1,25.253157031788078,26.010118975362143,6.354995326978167,18.36602540378444
18360.0,306.0,1,25.25441349580429,26.018940136591837,6.232621862082161,18.45105651629515
18420.0,307.0,1,25.255371169246565,26.02777765928984,6.145246325130574,18.494521895368276
18480.0,308.0,1,25.25615157187731,26.036544481806256,6.09378889386717,18.494521895368276
18540.0,309.0,1,25.25687424775097,26.045154238984395,6.07787559147775,18.451056516295157
18600.0,310.0,1,25.257652626528042,26.05352505588009,6.095887279072634,18.366025403784445
18660.0,311.0,1,25.25859003745782,26.061583145084004,6.144998006684699,18.243144825477398
18720.0,312.0,1,25.259775868411815,26.069266050427917,6.221211353622193,18.087785252292473
18780.0,313.0,1,25.261281922991667,26.076525395310647,6.3194129370971455,17.906736643075803
18840.0,314.0,1,25.26315910609168,26.083329015529795,6.433462391389545,17.707911690817763
18900.0,315.0,1,25.265434643445346,26.089662383405557,6.556347597063907,17.5
18960.0,316.0,1,25.26812640116441,26.095529260956678,6.685309673920594,17.29208830918224
19020.0,317.0,1,25.271212902345624,26.100951553582874,6.808577876460633,17.093263356924208
19080.0,318.0,1,25.274643657582242,26.105968370649627,6.917409795207974,16.912214747707523
19140.0,319.0,1,25.27834357348911,26.110634334033474,7.004333355708883,16.756855174522602
19200.0,320.0,1,25.282216241201528,26.11501720855364,7.062818746005804,16.633974596215566
19260.0,321.0,1,25.28614866889531,26.11919495785262,7.087717542297658,16.54894348370485
19320.0,322.0,1,25.290017213130685,26.123252354399064,7.075630874623557,16.505478104631727
19380.0,323.0,1,25.29369432680775,26.127277291773133,7.02516508675462,16.505478104631727
