time_s,time_min,target_speed_rpm,wheel_speed_rpm,angular_acceleration_rad_s2,inertia_torque_nm,friction_torque_nm,motor_torque_nm,motor_current_a,wheel_temperature_c
5160.0,86.0,2628.4275872613025,2586.860185394892,0.07254880240685063,0.0010882320361027594,0.0005330848739978794,0.0016213169101006388,0.19053292275251596,23.67564755613369
5220.0,87.0,2706.107373853763,2646.483779624328,0.10406280311767376,0.0015609420467651062,0.0005417907302867016,0.002102732777051808,0.2025683194262952,23.66457564037979
5280.0,88.0,2796.6316784620985,2721.557729043213,0.13102875998352392,0.001965431399752859,0.0005542782666608224,0.0025197096664136814,0.21299274166034204,23.653684389614575
5340.0,89.0,2896.0441545911194,2808.800941817166,0.15226813129234576,0.0022840219693851865,0.0005700017178588453,0.002854023687244032,0.22135059218110079,23.64298016069164
5400.0,90.0,2999.9999999999995,2904.400470908583,0.16685265460013265,0.0025027898190019895,0.0005882738936139267,0.003091063712615916,0.22727659281539792,23.632464619262734
5460.0,91.0,3103.9558454088797,3004.1781581587315,0.17414491625402587,0.002612173743810388,0.0006082962121659426,0.0032204699559763308,0.23051174889940826,23.622134615934012
5520.0,92.0,3203.368321537901,3103.7732398483167,0.1738262094275972,0.0026073931414139578,0.0006291936021164257,0.0032365867435303836,0.2309146685882596,23.611982284433054
5580.0,93.0,3293.892626146236,3198.8329329972757,0.16591046313848448,0.002488656947077267,0.0006500527472477375,0.0031387096943250046,0.22846774235812511,23.60199535978532
5640.0,94.0,3371.572412738697,3285.202672867987,0.15074363348349257,0.0022611545022523886,0.0006699620028243555,0.002931116505076744,0.2232779126269186,23.59215770252091
5700.0,95.0,3433.012701892219,3359.107687380103,0.12898858369706165,0.0019348287554559246,0.0006880512388423747,0.0026228799942982993,0.21557199985745748,23.582450003578042
5760.0,96.0,3475.5282581475767,3417.31797276384,0.10159611384717379,0.0015239417077076067,0.0007035298688860221,0.0022274715765936287,0.2056867894148407,23.572850634741116
5820.0,97.0,3497.260947684136,3457.2894602239876,0.06976340630992107,0.001046451094648816,0.0007157214025476829,0.001762172497196499,0.19405431242991247,23.56333660191221
5880.0,98.0,3497.2609476841367,3477.2752039540624,0.03488170315496101,0.0005232255473244152,0.0007240930113048735,0.0012473185586292885,0.18118296396573222,23.55388455379844
5940.0,99.0,3475.5282581475763,3476.4017310508193,-0.0015244978088541454,-2.286746713281218e-05,0.0007282788156834687,0.0007054113485506565,0.1676352837137664,23.544471796948457
6000.0,100.0,3433.0127018922194,3454.7072164715196,-0.03786407090306956,-0.0005679610635460434,0.0007280958759464062,0.00016013481240036284,0.15400337031000907,23.53507726942784
6060.0,101.0,3371.5724127386966,3413.1398146051083,-0.07254880240685159,-0.0010882320361027737,0.0007235521874380379,-0.00036467984866473584,0.1591169962166184,23.52573166122319
6120.0,102.0,3293.892626146237,3353.516220375672,-0.10406280311767423,-0.0015609420467651133,0.0007148463311492157,-0.0008460957156158976,0.17115239289039744,23.51643510681683
6180.0,103.0,3203.3683215379,3278.4422709567857,-0.13102875998352487,-0.001965431399752873,0.0007023587947750947,-0.001263072604977778,0.18157681512444446,23.507167066170187
